h3,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
891e15b5a87ffff,0,0,0,0,0,0,0,0,0,0
891e15b5a8bffff,0,0,0,0,0,0,0,0,0,0
891e15b5a8fffff,0,0,0,0,0,0,0,0,0,0
891e15b5a93ffff,0,0,0,0,0,0,0,0,0,0
891e15b5a97ffff,0,1,1,1,1,1,1,1,1,1
891e15b5a9bffff,0,0,0,0,0,0,0,0,0,0
891e15b5aa3ffff,0,0,0,0,0,0,0,0,0,0
891e15b5aa7ffff,0,0,0,0,0,0,0,0,0,0
891e15b5aabffff,0,0,0,0,0,0,0,0,0,0
891e15b5aafffff,0,0,0,0,0,0,0,0,0,0
891e15b5ab3ffff,0,0,0,0,0,0,0,0,0,0
891e15b5ab7ffff,0,0,0,0,0,0,0,1,1,1
891e15b5abbffff,0,0,0,0,0,0,0,0,0,0
891e15b5ac3ffff,0,0,0,0,0,0,0,0,0,0
891e15b5ac7ffff,0,0,0,0,0,0,0,0,0,0
891e15b5acfffff,0,0,0,0,0,0,0,0,0,0
891e15b5ad3ffff,0,0,0,0,0,0,0,0,0,0
891e15b5ad7ffff,0,0,0,0,0,0,0,0,0,0
891e15b5adbffff,0,0,0,0,0,0,0,0,0,0
891e15b5bcbffff,0,0,0,0,0,0,0,0,0,0
891e15b5bdbffff,0,0,0,0,0,0,0,0,0,0
891e15b5c03ffff,0,0,0,0,0,0,0,0,0,0
891e15b5c07ffff,0,0,0,0,0,0,0,0,0,0
891e15b5c0bffff,0,0,0,0,0,0,0,0,0,0
891e15b5c0fffff,0,0,0,0,0,0,0,0,0,0
891e15b5c13ffff,0,0,1,0,0,0,0,0,0,0
891e15b5c17ffff,9,9,1,10,2,0,0,0,0,0
891e15b5c1bffff,0,0,0,0,0,0,0,0,0,0
891e15b5c23ffff,0,0,0,0,0,0,0,0,0,0
891e15b5c27ffff,0,0,0,0,0,0,0,0,0,0
891e15b5c2bffff,0,0,0,0,0,0,0,0,0,0
891e15b5c2fffff,0,0,0,0,0,0,0,0,0,0
891e15b5c33ffff,0,0,0,0,0,0,0,0,0,0
891e15b5c37ffff,0,0,0,0,0,0,0,0,0,0
891e15b5c3bffff,0,0,0,0,0,0,0,0,0,0
891e15b5c43ffff,0,3,0,0,0,0,0,0,4,6
891e15b5c47ffff,0,0,0,0,0,0,0,0,0,0
891e15b5c4bffff,0,0,0,0,0,0,0,0,0,0
891e15b5c4fffff,0,0,0,0,0,0,0,0,0,0
891e15b5c53ffff,0,0,0,0,0,0,0,0,0,0
891e15b5c57ffff,0,0,0,0,0,0,0,0,0,0
891e15b5c5bffff,0,0,0,0,0,0,0,1,1,1
891e15b5c63ffff,0,0,0,0,0,0,0,0,0,0
891e15b5c67ffff,0,0,0,0,0,0,0,0,0,0
891e15b5c6bffff,0,0,0,0,0,0,0,0,0,0
891e15b5c6fffff,0,0,0,0,0,0,0,0,0,0
891e15b5c73ffff,0,0,0,0,0,0,0,0,0,0
891e15b5c77ffff,0,0,0,0,0,0,0,0,0,0
891e15b5c7bffff,0,0,0,0,0,0,0,0,0,0
891e15b5c83ffff,0,0,0,1,0,0,0,2,1,1
891e15b5c87ffff,1,0,0,0,0,0,0,0,0,0
891e15b5c8bffff,0,0,0,0,0,0,0,0,0,0
891e15b5c8fffff,0,0,0,0,0,0,0,0,0,0
891e15b5c93ffff,0,0,0,0,1,1,0,0,1,0
891e15b5c97ffff,1,1,3,5,3,3,10,14,11,10
891e15b5c9bffff,0,0,0,0,0,0,0,0,0,0
891e15b5ca3ffff,0,0,1,1,0,0,1,0,1,1
891e15b5ca7ffff,0,0,0,0,0,0,1,1,1,1
891e15b5cabffff,0,0,0,0,0,0,0,0,0,0
891e15b5cafffff,0,0,0,1,0,0,0,0,0,0
891e15b5cb3ffff,0,5,4,2,7,6,1,1,1,3
891e15b5cb7ffff,0,2,0,2,7,7,0,0,3,4
891e15b5cbbffff,0,0,0,0,1,1,1,1,1,1
891e15b5cc3ffff,0,0,0,0,0,0,0,0,0,1
891e15b5cc7ffff,0,0,3,4,4,4,4,2,1,0
891e15b5ccbffff,0,1,1,1,1,1,0,0,0,1
891e15b5ccfffff,0,0,0,0,0,1,1,1,1,1
891e15b5cd3ffff,0,0,0,0,0,0,0,0,0,0
891e15b5cd7ffff,0,0,0,0,0,0,0,0,0,0
891e15b5cdbffff,1,0,0,0,0,0,0,0,0,0
891e15b5d03ffff,0,0,0,0,0,0,1,0,0,0
891e15b5d07ffff,0,0,0,0,0,0,0,0,0,0
891e15b5d0bffff,0,0,0,0,0,0,0,0,0,0
891e15b5d0fffff,0,0,0,0,0,0,0,1,0,0
891e15b5d13ffff,0,0,0,0,0,0,0,0,1,1
891e15b5d17ffff,0,0,0,0,0,0,0,0,0,0
891e15b5d1bffff,0,0,0,0,0,0,0,0,0,0
891e15b5d23ffff,0,0,0,0,0,0,0,0,0,0
891e15b5d27ffff,1,2,1,1,1,1,1,1,0,1
891e15b5d2bffff,0,0,0,0,0,0,0,0,0,0
891e15b5d2fffff,1,1,1,1,1,1,1,2,1,0
891e15b5d33ffff,1,0,0,0,0,1,0,1,1,0
891e15b5d37ffff,0,1,1,1,0,0,0,3,2,2
891e15b5d3bffff,0,0,0,0,0,0,1,0,1,1
891e15b5d43ffff,0,0,0,0,0,0,0,0,0,0
891e15b5d47ffff,0,0,0,0,0,0,0,4,0,0
891e15b5d4bffff,0,0,0,0,0,0,0,0,0,0
891e15b5d4fffff,0,0,0,0,0,0,0,0,0,0
891e15b5d53ffff,0,0,0,0,0,0,0,0,0,0
891e15b5d57ffff,0,0,0,0,0,0,0,0,0,0
891e15b5d5bffff,0,0,0,0,0,0,0,0,0,0
891e15b5d63ffff,0,0,0,0,0,0,0,0,0,0
891e15b5d67ffff,1,1,0,0,0,0,0,0,0,0
891e15b5d6bffff,0,0,0,0,0,0,0,0,0,0
891e15b5d6fffff,0,0,0,0,0,0,0,0,0,0
891e15b5d73ffff,0,0,0,0,0,0,0,0,0,0
891e15b5d77ffff,0,1,1,0,0,0,0,0,0,0
891e15b5d7bffff,0,0,0,0,0,0,0,0,0,0
891e15b5d83ffff,0,0,0,0,0,0,0,0,0,0
891e15b5d87ffff,0,0,0,0,0,0,0,0,0,0
891e15b5d8bffff,0,0,0,0,0,0,0,0,0,0
891e15b5d8fffff,0,0,0,0,0,0,0,0,0,0
891e15b5d93ffff,0,0,0,0,0,0,0,0,0,0
891e15b5d97ffff,0,0,0,0,0,0,0,0,0,0
891e15b5d9bffff,0,0,0,0,0,0,0,0,0,0
891e15b5da3ffff,0,0,0,0,0,0,0,0,0,0
891e15b5da7ffff,0,0,0,0,0,0,0,0,0,0
891e15b5dabffff,0,0,0,0,0,0,0,0,0,0
891e15b5dafffff,0,0,0,0,0,0,0,0,0,0
891e15b5db3ffff,0,0,0,0,0,0,0,0,0,0
891e15b5db7ffff,0,0,0,0,0,0,0,0,0,0
891e15b5dbbffff,0,0,0,0,0,0,0,0,0,0
891e15b5dc3ffff,0,0,0,0,0,0,0,0,0,0
891e15b5dc7ffff,0,0,0,0,0,0,0,0,0,0
891e15b5dcbffff,0,0,0,1,0,0,0,0,0,0
891e15b5dcfffff,0,0,0,0,1,0,0,0,0,0
891e15b5dd3ffff,0,0,0,0,0,0,0,0,0,0
891e15b5dd7ffff,0,0,0,0,0,0,0,0,0,0
891e15b5ddbffff,0,0,0,0,2,3,2,3,3,2
891e15b5e03ffff,0,1,1,2,7,2,7,6,1,0
891e15b5e07ffff,0,0,0,2,1,0,3,4,4,5
891e15b5e0bffff,0,0,0,0,0,0,0,1,2,0
891e15b5e0fffff,3,0,0,1,0,0,0,1,6,0
891e15b5e13ffff,0,0,1,4,2,0,2,2,2,2
891e15b5e17ffff,0,0,0,1,1,2,2,3,0,2
891e15b5e1bffff,0,0,1,2,0,0,0,0,1,1
891e15b5e23ffff,0,0,0,0,0,0,0,0,0,0
891e15b5e27ffff,0,0,0,0,0,0,0,0,0,0
891e15b5e2bffff,0,0,0,0,0,0,0,0,0,0
891e15b5e2fffff,0,0,0,0,0,0,0,0,0,0
891e15b5e33ffff,0,0,0,0,0,1,2,2,2,2
891e15b5e37ffff,0,0,0,0,0,0,0,1,0,0
891e15b5e3bffff,0,0,0,1,3,1,1,1,2,1
891e15b5e43ffff,0,0,0,0,0,0,0,0,0,1
891e15b5e47ffff,1,1,1,0,0,0,0,0,0,0
891e15b5e4bffff,0,0,0,0,0,0,0,0,0,0
891e15b5e4fffff,0,0,0,0,0,0,0,0,0,0
891e15b5e53ffff,0,0,0,0,1,4,3,0,0,0
891e15b5e57ffff,0,0,1,1,0,0,0,0,0,0
891e15b5e5bffff,0,0,0,0,0,0,1,1,0,0
891e15b5e63ffff,0,0,0,0,0,0,0,0,0,0
891e15b5e67ffff,0,0,0,0,0,0,0,0,0,0
891e15b5e6bffff,0,0,0,0,0,0,0,0,0,0
891e15b5e6fffff,0,0,0,0,0,0,0,0,0,0
891e15b5e73ffff,0,0,0,0,0,0,0,0,0,0
891e15b5e77ffff,1,0,0,0,0,0,0,0,0,0
891e15b5e7bffff,0,0,0,0,0,0,0,0,0,0
891e15b5e83ffff,0,0,0,0,0,0,0,0,0,0
891e15b5e87ffff,0,0,0,0,0,0,0,0,0,0
891e15b5e8bffff,1,0,0,0,0,0,0,0,0,0
891e15b5e8fffff,0,0,0,0,0,0,0,0,0,0
891e15b5e93ffff,0,0,0,0,0,0,0,0,0,0
891e15b5e97ffff,0,0,0,0,0,0,0,0,0,0
891e15b5e9bffff,0,0,1,0,0,0,0,0,0,0
891e15b5ea3ffff,0,0,0,0,0,0,0,0,0,0
891e15b5ea7ffff,0,0,0,0,0,0,0,0,0,0
891e15b5eabffff,0,0,0,0,0,2,6,6,7,16
891e15b5eafffff,0,0,0,0,0,0,0,0,0,0
891e15b5eb3ffff,0,0,0,0,0,0,0,0,0,0
891e15b5eb7ffff,0,0,0,0,0,0,0,0,0,0
891e15b5ebbffff,0,0,0,0,0,0,0,0,0,0
891e15b5ec3ffff,0,0,0,1,0,0,0,1,2,0
891e15b5ec7ffff,0,0,0,0,0,0,0,0,0,0
891e15b5ecbffff,0,1,2,3,2,2,2,2,2,1
891e15b5ecfffff,0,0,0,0,0,0,0,0,0,0
891e15b5ed3ffff,0,1,2,1,1,2,2,2,2,2
891e15b5ed7ffff,0,0,0,0,0,0,0,0,0,0
891e15b5edbffff,0,0,0,0,1,0,3,1,1,1
891e15b6003ffff,0,1,1,0,0,0,0,0,0,0
891e15b6007ffff,0,0,0,0,0,0,0,0,0,0
891e15b600bffff,0,0,0,0,0,0,0,0,0,0
891e15b600fffff,0,1,1,1,0,0,0,0,0,0
891e15b6013ffff,0,2,1,0,0,0,1,0,0,0
891e15b6017ffff,0,1,1,1,0,0,0,0,0,0
891e15b601bffff,0,0,0,0,0,0,0,0,0,0
891e15b6023ffff,0,0,0,0,0,0,0,0,0,0
891e15b6027ffff,0,0,0,0,0,0,1,2,2,1
891e15b602bffff,1,1,1,1,1,1,0,1,0,0
891e15b602fffff,2,4,3,3,2,2,1,2,2,1
891e15b6033ffff,0,0,0,0,0,0,0,1,1,2
891e15b6037ffff,0,0,1,0,0,1,1,1,1,0
891e15b603bffff,0,0,0,1,1,1,1,2,3,3
891e15b6043ffff,0,0,0,0,0,0,0,0,0,0
891e15b6047ffff,0,0,0,0,0,0,0,0,0,0
891e15b604bffff,2,1,1,0,1,1,1,5,7,5
891e15b604fffff,0,1,1,0,0,0,0,0,1,0
891e15b6053ffff,1,1,1,1,0,0,0,0,0,1
891e15b6057ffff,0,0,0,0,0,0,0,0,0,0
891e15b605bffff,0,1,1,1,1,1,2,1,2,0
891e15b6063ffff,0,0,0,0,0,0,0,0,0,0
891e15b6067ffff,0,2,0,2,3,2,2,2,2,3
891e15b606bffff,0,0,0,0,0,0,0,0,0,0
891e15b606fffff,0,0,0,0,0,0,0,0,0,0
891e15b6073ffff,0,0,0,0,0,0,0,0,0,0
891e15b6077ffff,0,0,0,0,0,0,0,0,0,0
891e15b607bffff,0,0,0,0,0,0,0,0,0,0
891e15b6083ffff,1,1,2,2,0,0,1,1,1,12
891e15b6087ffff,1,3,0,2,2,2,3,2,3,3
891e15b608bffff,0,0,0,0,0,0,0,4,7,5
891e15b608fffff,2,4,3,1,2,1,2,7,2,1
891e15b6093ffff,2,2,2,1,0,1,1,0,1,1
891e15b6097ffff,0,1,0,0,0,0,0,0,0,0
891e15b609bffff,1,0,1,1,2,1,1,1,0,2
891e15b60a3ffff,2,3,2,2,1,2,5,4,2,1
891e15b60a7ffff,1,4,3,6,9,7,10,10,18,9
891e15b60abffff,0,0,0,0,0,0,0,0,0,0
891e15b60afffff,1,1,2,2,3,3,2,3,1,1
891e15b60b3ffff,2,4,1,0,3,3,4,3,2,3
891e15b60b7ffff,6,6,4,5,4,2,3,10,6,7
891e15b60bbffff,2,3,3,2,2,1,2,3,4,1
891e15b60c3ffff,0,0,0,0,0,0,0,0,0,0
891e15b60c7ffff,0,0,0,0,0,0,0,0,0,0
891e15b60cbffff,0,0,0,0,0,0,0,0,0,0
891e15b60cfffff,0,0,0,0,0,0,0,0,0,0
891e15b60d3ffff,0,0,0,0,0,0,0,0,0,0
891e15b60d7ffff,0,0,0,0,0,0,0,0,1,1
891e15b60dbffff,0,0,0,0,0,0,0,0,0,0
891e15b6103ffff,0,2,3,2,0,2,2,1,1,3
891e15b6107ffff,0,0,0,0,3,4,4,4,5,4
891e15b610bffff,0,0,0,0,1,1,1,1,1,1
891e15b610fffff,4,3,2,3,2,5,6,6,7,3
891e15b6113ffff,0,0,0,0,0,0,0,1,1,0
891e15b6117ffff,1,1,1,1,0,0,0,4,4,4
891e15b611bffff,0,0,0,1,1,1,1,1,0,0
891e15b6123ffff,5,5,10,11,7,6,8,13,4,8
891e15b6127ffff,1,2,1,4,2,1,1,2,2,2
891e15b612bffff,1,2,7,8,1,4,5,23,8,8
891e15b612fffff,3,3,3,2,2,3,4,6,4,3
891e15b6133ffff,2,2,5,6,3,3,3,4,3,3
891e15b6137ffff,0,1,3,4,0,0,2,3,2,1
891e15b613bffff,2,4,5,7,6,5,7,6,8,10
891e15b6143ffff,0,0,3,0,0,0,0,0,0,0
891e15b6147ffff,0,1,0,0,1,0,0,0,0,1
891e15b614bffff,0,0,0,0,0,0,0,0,0,0
891e15b614fffff,5,3,0,7,6,4,6,7,6,1
891e15b6153ffff,1,0,0,0,0,0,0,0,0,0
891e15b6157ffff,0,0,0,0,0,0,0,0,0,0
891e15b615bffff,0,0,0,0,0,0,0,0,0,0
891e15b6163ffff,0,0,0,0,0,0,10,15,12,9
891e15b6167ffff,1,1,1,1,5,2,1,2,3,1
891e15b616bffff,2,4,4,1,0,0,3,4,6,5
891e15b616fffff,1,2,3,4,4,4,6,5,5,6
891e15b6173ffff,2,3,2,1,1,1,0,0,0,1
891e15b6177ffff,0,0,0,0,0,0,1,0,0,0
891e15b617bffff,0,0,0,1,3,2,3,3,2,1
891e15b6183ffff,0,0,0,0,0,0,0,0,0,0
891e15b6187ffff,0,0,0,0,0,0,0,1,2,0
891e15b618bffff,0,0,0,0,0,0,1,1,1,0
891e15b618fffff,0,0,0,0,0,0,0,0,0,0
891e15b6193ffff,0,0,0,0,3,1,3,1,1,2
891e15b6197ffff,0,0,0,0,0,0,0,0,0,0
891e15b619bffff,0,0,0,0,3,2,2,1,1,1
891e15b61a3ffff,0,0,0,0,0,0,0,0,0,0
891e15b61a7ffff,0,0,0,0,0,0,1,2,3,4
891e15b61abffff,1,0,0,0,1,0,0,0,0,0
891e15b61afffff,0,0,0,0,0,0,0,1,0,1
891e15b61b3ffff,0,0,0,0,0,1,1,2,2,0
891e15b61b7ffff,0,0,0,0,0,0,0,0,0,0
891e15b61bbffff,0,0,0,0,0,0,0,1,1,1
891e15b61c3ffff,1,2,3,2,2,2,2,2,2,1
891e15b61c7ffff,1,0,1,0,0,0,0,0,1,0
891e15b61cbffff,0,0,0,1,1,0,1,0,0,2
891e15b61cfffff,0,1,1,1,1,1,1,1,1,1
891e15b61d3ffff,2,2,2,3,1,1,1,2,2,2
891e15b61d7ffff,0,0,0,0,0,0,0,0,0,0
891e15b61dbffff,2,2,2,3,3,3,2,2,54,3
891e15b6203ffff,2,1,7,8,4,1,2,3,2,3
891e15b6207ffff,1,1,3,2,6,2,3,6,6,4
891e15b620bffff,12,8,14,10,8,8,12,16,10,10
891e15b620fffff,3,2,3,35,34,34,35,36,35,8
891e15b6213ffff,2,6,5,9,2,1,5,11,14,12
891e15b6217ffff,4,5,9,11,15,13,14,15,8,9
891e15b621bffff,29,36,26,30,19,20,27,36,51,59
891e15b6223ffff,0,0,0,0,2,1,2,3,5,4
891e15b6227ffff,5,4,7,6,5,5,7,6,6,4
891e15b622bffff,4,8,11,16,12,17,19,26,28,23
891e15b622fffff,6,5,5,7,7,6,7,7,8,5
891e15b6233ffff,8,12,22,27,17,24,21,29,30,28
891e15b6237ffff,2,2,5,2,3,4,4,5,5,3
891e15b623bffff,1,2,6,5,5,4,6,12,11,16
891e15b6243ffff,13,17,16,12,13,19,31,37,32,29
891e15b6247ffff,2,3,2,2,3,4,5,4,4,3
891e15b624bffff,10,19,28,31,28,31,34,40,35,32
891e15b624fffff,5,10,14,10,14,15,17,17,14,10
891e15b6253ffff,15,28,47,50,39,43,48,60,48,42
891e15b6257ffff,34,42,56,55,47,47,56,88,84,60
891e15b625bffff,34,37,41,47,43,36,35,43,44,25
891e15b6263ffff,12,14,18,16,11,12,37,27,41,29
891e15b6267ffff,35,45,53,71,50,43,48,57,70,62
891e15b626bffff,23,30,34,29,26,30,33,46,44,23
891e15b626fffff,31,37,41,39,46,50,72,81,63,47
891e15b6273ffff,0,0,0,2,1,1,1,2,2,2
891e15b6277ffff,5,8,12,23,7,9,14,19,22,20
891e15b627bffff,1,2,3,3,2,3,4,3,3,2
891e15b6283ffff,2,11,6,4,6,2,5,9,4,7
891e15b6287ffff,1,2,0,2,4,4,8,6,6,1
891e15b628bffff,3,1,1,4,2,4,3,4,2,1
891e15b628fffff,14,17,21,21,18,15,23,18,14,11
891e15b6293ffff,0,4,3,3,1,9,1,2,1,0
891e15b6297ffff,7,6,4,11,17,16,16,31,25,22
891e15b629bffff,0,0,0,0,0,0,0,1,0,0
891e15b62a3ffff,5,10,13,18,3,5,6,4,12,8
891e15b62a7ffff,0,0,0,0,0,0,1,1,1,1
891e15b62abffff,8,7,9,11,14,6,9,19,21,14
891e15b62afffff,2,3,6,9,9,8,10,10,9,5
891e15b62b3ffff,3,18,19,19,7,18,28,37,35,15
891e15b62b7ffff,0,0,0,0,0,0,4,4,5,5
891e15b62bbffff,13,17,14,13,16,17,36,49,30,11
891e15b62c3ffff,13,15,14,22,20,18,18,24,19,24
891e15b62c7ffff,7,8,8,6,11,7,9,12,9,11
891e15b62cbffff,9,14,17,16,14,13,21,17,21,18
891e15b62cfffff,17,18,28,29,27,27,40,47,40,43
891e15b62d3ffff,5,5,5,5,9,7,11,11,7,8
891e15b62d7ffff,1,1,4,4,1,2,3,4,3,2
891e15b62dbffff,1,3,4,5,9,9,14,6,6,4
891e15b6303ffff,8,5,7,5,4,7,11,11,9,4
891e15b6307ffff,2,0,0,1,0,0,0,0,0,0
891e15b630bffff,0,0,0,0,0,0,0,0,0,0
891e15b630fffff,5,4,6,7,7,2,3,1,8,20
891e15b6313ffff,12,15,18,22,9,7,11,11,7,5
891e15b6317ffff,1,0,1,3,1,3,3,4,2,1
891e15b631bffff,0,1,0,0,0,0,1,1,1,0
891e15b6323ffff,0,0,0,0,0,0,0,0,0,0
891e15b6327ffff,0,0,0,0,0,0,0,0,0,0
891e15b632bffff,4,5,4,10,7,11,13,15,12,14
891e15b632fffff,0,0,0,0,0,0,0,0,0,0
891e15b6333ffff,1,1,1,4,1,0,0,3,4,7
891e15b6337ffff,0,0,0,0,0,0,0,0,0,0
891e15b633bffff,0,1,2,2,1,0,0,0,0,0
891e15b6343ffff,3,0,1,1,1,0,0,2,2,2
891e15b6347ffff,0,0,0,0,0,0,0,0,0,0
891e15b634bffff,10,15,20,23,32,40,45,52,50,53
891e15b634fffff,4,6,8,13,16,17,25,30,27,20
891e15b6353ffff,0,0,0,0,1,1,2,2,1,1
891e15b6357ffff,0,0,1,0,0,0,0,0,0,0
891e15b635bffff,8,9,6,9,6,8,9,10,9,6
891e15b6363ffff,0,0,0,0,0,0,0,0,0,0
891e15b6367ffff,4,4,6,6,7,7,9,9,9,9
891e15b636bffff,0,0,0,0,0,0,0,0,0,0
891e15b636fffff,0,0,0,0,0,0,0,0,0,0
891e15b6373ffff,0,0,0,0,0,0,0,0,0,0
891e15b6377ffff,1,1,4,2,2,2,2,2,1,1
891e15b637bffff,0,1,1,0,0,0,0,0,0,0
891e15b6383ffff,1,1,1,1,1,1,1,1,1,1
891e15b6387ffff,0,0,0,0,0,0,0,0,0,0
891e15b638bffff,0,0,0,0,0,0,0,0,0,0
891e15b638fffff,2,2,3,0,0,1,1,1,1,2
891e15b6393ffff,0,0,0,0,1,1,1,2,1,2
891e15b6397ffff,0,0,0,0,0,0,0,0,0,0
891e15b639bffff,0,0,0,0,0,0,1,0,0,0
891e15b63a3ffff,0,1,2,4,8,5,6,4,3,1
891e15b63a7ffff,1,2,3,4,1,1,9,9,9,5
891e15b63abffff,0,1,0,0,2,0,0,0,0,0
891e15b63afffff,3,7,12,13,5,11,17,19,11,8
891e15b63b3ffff,0,0,0,0,0,0,0,0,0,0
891e15b63b7ffff,0,0,1,1,1,1,1,2,2,0
891e15b63bbffff,0,0,0,0,0,0,0,0,0,0
891e15b63c3ffff,0,0,0,0,0,0,0,0,0,0
891e15b63c7ffff,0,1,0,0,0,0,0,0,0,0
891e15b63cbffff,0,2,0,1,1,1,1,1,0,0
891e15b63cfffff,0,0,0,0,0,0,0,0,0,0
891e15b63d3ffff,0,0,0,0,0,0,0,0,0,0
891e15b63d7ffff,0,0,0,0,0,0,0,0,0,0
891e15b63dbffff,1,1,1,1,0,0,0,0,0,2
891e15b6403ffff,0,0,0,0,0,0,0,0,0,0
891e15b6407ffff,0,0,0,0,0,0,0,0,0,0
891e15b640bffff,0,0,0,0,0,0,0,0,0,0
891e15b640fffff,0,0,0,0,0,0,0,0,0,0
891e15b6413ffff,0,0,0,0,0,0,0,0,0,0
891e15b6417ffff,0,0,0,0,0,0,0,0,0,0
891e15b641bffff,0,0,0,0,0,0,0,0,0,0
891e15b6423ffff,2,2,3,3,3,3,1,2,2,0
891e15b6427ffff,0,1,2,1,0,0,0,0,2,0
891e15b642bffff,1,1,2,2,0,1,1,1,0,1
891e15b642fffff,0,0,1,0,1,1,0,0,6,0
891e15b6433ffff,1,1,1,4,3,4,3,3,2,1
891e15b6437ffff,1,0,0,0,0,0,0,0,3,2
891e15b643bffff,2,2,0,1,1,1,0,0,0,0
891e15b6443ffff,0,0,0,0,2,1,1,1,2,4
891e15b6447ffff,0,0,0,0,0,0,0,0,0,0
891e15b644bffff,5,5,4,4,4,2,2,1,4,3
891e15b644fffff,0,0,0,0,0,0,0,0,0,0
891e15b6453ffff,0,0,0,1,1,1,1,1,0,0
891e15b6457ffff,0,0,0,0,0,0,0,0,0,0
891e15b645bffff,0,0,0,1,0,0,0,0,0,1
891e15b6463ffff,0,0,0,0,0,0,0,0,0,0
891e15b6467ffff,0,0,0,4,5,4,5,6,5,5
891e15b646bffff,0,0,0,0,0,0,0,0,0,0
891e15b646fffff,0,0,0,0,0,0,0,0,0,0
891e15b6473ffff,0,0,0,0,0,0,0,0,0,0
891e15b6477ffff,0,0,0,0,1,0,0,0,0,0
891e15b647bffff,0,0,0,0,0,0,0,0,0,0
891e15b6483ffff,0,0,0,0,0,0,0,0,6,1
891e15b6487ffff,0,0,0,0,0,0,0,0,0,0
891e15b648bffff,0,0,0,0,0,0,0,1,1,1
891e15b648fffff,0,0,1,1,1,1,1,1,1,1
891e15b6493ffff,0,0,0,0,0,0,0,0,0,0
891e15b6497ffff,1,1,0,0,0,0,0,0,0,0
891e15b649bffff,0,0,0,2,0,0,0,0,0,0
891e15b64a3ffff,0,0,0,0,0,0,0,0,0,0
891e15b64a7ffff,0,0,0,0,0,0,0,0,0,0
891e15b64abffff,0,0,1,0,1,1,0,0,1,1
891e15b64afffff,0,1,1,0,0,1,0,2,1,1
891e15b64b3ffff,0,0,0,0,0,0,0,0,0,0
891e15b64b7ffff,0,0,0,0,0,0,0,0,0,0
891e15b64bbffff,0,0,0,0,0,0,0,0,0,0
891e15b64c3ffff,0,0,0,0,0,0,0,0,0,0
891e15b64c7ffff,0,0,0,0,0,0,0,0,0,0
891e15b64cbffff,0,0,0,1,1,1,1,1,1,0
891e15b64cfffff,0,0,0,0,0,0,0,0,0,0
891e15b64d3ffff,0,0,0,0,0,0,0,0,0,0
891e15b64d7ffff,0,0,0,0,0,0,0,0,0,0
891e15b64dbffff,0,0,0,0,0,0,0,0,0,0
891e15b6503ffff,0,0,0,0,0,0,0,0,0,0
891e15b6507ffff,0,1,1,0,0,0,0,0,0,0
891e15b650bffff,0,0,0,0,0,0,0,0,0,0
891e15b650fffff,0,0,0,0,0,0,0,0,0,0
891e15b6513ffff,0,0,0,0,0,0,0,0,0,0
891e15b6517ffff,0,0,0,0,0,0,0,0,0,0
891e15b651bffff,0,0,0,0,0,0,1,1,1,1
891e15b6523ffff,0,0,0,0,0,0,0,0,0,0
891e15b6527ffff,0,0,0,0,0,0,0,0,0,0
891e15b652bffff,0,1,1,0,0,0,0,2,1,1
891e15b652fffff,0,0,0,1,0,0,0,0,0,0
891e15b6533ffff,0,0,0,0,0,0,0,0,0,0
891e15b6537ffff,0,0,0,0,0,0,0,0,0,0
891e15b653bffff,1,1,1,0,0,0,0,0,0,0
891e15b6543ffff,0,1,1,1,2,3,2,1,1,0
891e15b6547ffff,0,0,0,0,0,0,0,0,0,0
891e15b654bffff,3,2,2,2,1,1,2,2,2,6
891e15b654fffff,0,0,0,0,1,0,0,2,2,1
891e15b6553ffff,0,0,0,0,0,1,1,1,1,1
891e15b6557ffff,0,0,0,0,0,0,2,3,0,2
891e15b655bffff,0,0,0,0,0,0,1,4,2,1
891e15b6563ffff,0,0,0,0,0,0,0,2,2,1
891e15b6567ffff,1,1,1,1,6,0,0,2,1,1
891e15b656bffff,1,2,1,0,0,0,0,0,0,1
891e15b656fffff,0,0,0,1,1,2,1,1,3,3
891e15b6573ffff,0,0,0,0,0,0,0,0,0,0
891e15b6577ffff,1,1,1,2,2,2,3,2,8,7
891e15b657bffff,0,0,0,1,2,1,1,1,1,0
891e15b6583ffff,0,0,1,3,1,1,1,5,6,8
891e15b6587ffff,0,1,0,0,0,0,0,0,0,0
891e15b658bffff,1,2,2,3,1,0,0,7,6,1
891e15b658fffff,0,0,0,0,0,0,0,0,0,0
891e15b6593ffff,0,0,0,0,1,1,0,3,2,2
891e15b6597ffff,0,1,1,1,0,0,0,0,0,1
891e15b659bffff,0,0,0,0,0,2,1,3,3,1
891e15b65a3ffff,0,0,0,1,0,0,0,0,0,0
891e15b65a7ffff,0,0,0,0,0,0,0,0,0,1
891e15b65abffff,0,0,0,0,3,2,2,2,2,2
891e15b65afffff,0,0,0,0,0,0,0,0,0,0
891e15b65b3ffff,0,0,0,0,0,0,0,0,0,0
891e15b65b7ffff,0,0,0,0,0,0,0,0,0,0
891e15b65bbffff,0,0,0,0,0,0,0,0,0,0
891e15b65c3ffff,0,0,0,0,0,1,0,0,0,0
891e15b65c7ffff,0,0,0,3,2,2,2,3,2,0
891e15b65cbffff,0,0,0,0,0,0,0,0,0,0
891e15b65cfffff,0,0,0,0,0,6,23,23,6,7
891e15b65d3ffff,0,0,0,0,0,0,0,0,0,1
891e15b65d7ffff,0,1,0,0,0,0,0,0,0,0
